"rgn_id","year","species","sust_coeff"
184,2021,"Kuruma prawn",0.68
184,2021,"Marine fishes nei",0.58
184,2021,"Meagre",0.43
184,2021,"Mediterranean mussel",0.67
184,2021,"Mullets nei",0.58
184,2021,"Pacific cupped oyster",0.67
184,2021,"Porgies, seabreams nei",0.44
184,2021,"Sharpsnout seabream",0.44
184,2021,"Shi drum",0.43
184,2021,"White seabream",0.44
186,2021,"European eel",0.53
186,2021,"European flat oyster",0.67
186,2021,"European seabass",0.68
186,2021,"Gilthead seabream",0.68
186,2021,"Mediterranean mussel",0.67
187,2021,"Atlantic bluefin tuna",0.44
187,2021,"Common dentex",0.44
187,2021,"European flat oyster",0.67
187,2021,"European seabass",0.44
187,2021,"Gilthead seabream",0.44
187,2021,"Great Mediterranean scallop",0.67
187,2021,"Marine fishes nei",0.58
187,2021,"Meagre",0.43
187,2021,"Mediterranean mussel",0.67
188,2021,"Clams, etc. nei",0.7
188,2021,"European seabass",0.44
188,2021,"Gilthead seabream",0.68
188,2021,"Mediterranean mussel",0.67
191,2021,"Indian white prawn",0.68
191,2021,"Marine fishes nei",0.58
191,2021,"Whiteleg shrimp",0.68
196,2021,"Mullets nei",0.58
196,2021,"Penaeus shrimps nei",0.68
196,2021,"Snappers nei",0.58
202,2021,"Elkhorn sea moss",0.79
202,2021,"Eucheuma seaweeds nei",0.79
202,2021,"Giant tiger prawn",0.68
202,2021,"Indo-Pacific swamp crab",0.61
202,2021,"Milkfish",0.58
202,2021,"Spiny eucheuma",0.79
203,2021,"Barramundi(=Giant seaperch)",0.68
203,2021,"Giant tiger prawn",0.22
203,2021,"Green mussel",0.67
203,2021,"Indian backwater oyster",0.67
203,2021,"Indian white prawn",0.25
203,2021,"Marine fishes nei",0.58
203,2021,"Orange mud crab",0.61
203,2021,"Red seaweeds",0.79
203,2021,"Whiteleg shrimp",0.37
204,2021,"Giant tiger prawn",0.5
204,2021,"Indian white prawn",0.5
204,2021,"Marine fishes nei",0.58
204,2021,"Orange mud crab",0.61
204,2021,"Penaeus shrimps nei",0.5
204,2021,"Speckled shrimp",0.5
205,2021,"Aquatic invertebrates nei",0.61
205,2021,"Barramundi(=Giant seaperch)",0.68
205,2021,"Elkhorn sea moss",0.79
205,2021,"Giant tiger prawn",0.77
205,2021,"Groupers nei",0.58
205,2021,"Indo-Pacific swamp crab",0.61
205,2021,"Orange mud crab",0.61
206,2021,"Banana prawn",0.38
206,2021,"Barramundi(=Giant seaperch)",0.68
206,2021,"Blood cockle",0.7
206,2021,"Broad geloina",0.7
206,2021,"Cupped oysters nei",0.67
206,2021,"Elkhorn sea moss",0.79
206,2021,"Fourfinger threadfin",0.58
206,2021,"Giant tiger prawn",0.38
206,2021,"Green mussel",0.67
206,2021,"Groupers nei",0.58
206,2021,"Indo-Pacific swamp crab",0.61
206,2021,"John's snapper",0.58
206,2021,"Marine fishes nei",0.58
206,2021,"Milkfish",0.58
206,2021,"Snappers nei",0.58
206,2021,"Snubnose pompano",0.68
206,2021,"Spiny eucheuma",0.79
206,2021,"Tropical spiny lobsters nei",0.61
206,2021,"Whiteleg shrimp",0.39
207,2021,"Banana prawn",0.43
207,2021,"Cobia",0.68
207,2021,"Elkhorn sea moss",0.79
207,2021,"Giant tiger prawn",0.46
207,2021,"Gracilaria seaweeds",0.79
207,2021,"Indian white prawn",0.43
207,2021,"Indo-Pacific swamp crab",0.61
207,2021,"Marine fishes nei",0.58
207,2021,"Marine molluscs nei",0.68
207,2021,"Metapenaeus shrimps nei",0.43
207,2021,"Tropical spiny lobsters nei",0.61
207,2021,"Whiteleg shrimp",0.34
208,2021,"Banana prawn",0.68
208,2021,"Barramundi(=Giant seaperch)",0.68
208,2021,"Blue swimming crab",0.61
208,2021,"Cobia",0.68
208,2021,"Crimson snapper",0.58
208,2021,"Flathead grey mullet",0.58
208,2021,"Fourfinger threadfin",0.58
208,2021,"Giant tiger prawn",0.68
208,2021,"Giant trevally",0.68
208,2021,"Golden trevally",0.68
208,2021,"Green humphead parrotfish",0.58
208,2021,"Green mussel",0.67
208,2021,"Groupers nei",0.58
208,2021,"Indo-Pacific swamp crab",0.61
208,2021,"John's snapper",0.58
208,2021,"Marine fishes nei",0.58
208,2021,"Milkfish",0.58
208,2021,"Mud spiny lobster",0.61
208,2021,"Pacific cupped oyster",0.67
208,2021,"Penaeus shrimps nei",0.68
208,2021,"Snappers nei",0.58
208,2021,"Snubnose pompano",0.68
208,2021,"White-spotted spinefoot",0.58
208,2021,"Whiteleg shrimp",0.68
209,2021,"Abalones nei",0.68
209,2021,"Amberjacks nei",0.68
209,2021,"Aquatic invertebrates nei",0.61
209,2021,"Barramundi(=Giant seaperch)",0.68
209,2021,"Blood cockle",0.7
209,2021,"Brown seaweeds",0.79
209,2021,"Cobia",0.68
209,2021,"Cupped oysters nei",0.67
209,2021,"Dark green nori",0.79
209,2021,"Eucheuma seaweeds nei",0.79
209,2021,"Fleshy prawn",0.46
209,2021,"Fusiform sargassum",0.79
209,2021,"Giant tiger prawn",0.68
209,2021,"Goldlined seabream",0.53
209,2021,"Gracilaria seaweeds",0.79
209,2021,"Green mud crab",0.61
209,2021,"Groupers nei",0.58
209,2021,"Japanese carpet shell",0.7
209,2021,"Japanese isinglass",0.79
209,2021,"Japanese kelp",0.79
209,2021,"Japanese sea cucumber",0.61
209,2021,"Jellyfishes nei",0.61
209,2021,"Kuruma prawn",0.46
209,2021,"Large yellow croaker",0.46
209,2021,"Lefteye flounders nei",0.58
209,2021,"Marine crabs nei",0.61
209,2021,"Marine fishes nei",0.58
209,2021,"Marine molluscs nei",0.68
209,2021,"Nori nei",0.79
209,2021,"Pearl oyster shells nei",0.68
209,2021,"Pen shells nei",0.68
209,2021,"Penaeus shrimps nei",0.46
209,2021,"Pompano",0.68
209,2021,"Porgies, seabreams nei",0.53
209,2021,"Portunus swimcrabs nei",0.61
209,2021,"Red drum",0.46
209,2021,"Righteye flounders nei",0.68
209,2021,"Scallops nei",0.67
209,2021,"Sea mussels nei",0.67
209,2021,"Sea snails",0.68
209,2021,"Sea urchins nei",0.61
209,2021,"Seabasses nei",0.58
209,2021,"Snappers nei",0.58
209,2021,"Snubnose pompano",0.68
209,2021,"Tiger pufferfish",0.58
209,2021,"Turbot",0.68
209,2021,"Wakame",0.79
209,2021,"Whiteleg shrimp",0.26
210,2021,"Aquatic invertebrates nei",0.61
210,2021,"Bastard halibut",0.58
210,2021,"Blackhead seabream",0.53
210,2021,"Clams, etc. nei",0.7
210,2021,"Coho(=Silver) salmon",0.68
210,2021,"Crimson seabream",0.53
210,2021,"Filefishes nei",0.58
210,2021,"Flathead grey mullet",0.58
210,2021,"Gazami crab",0.61
210,2021,"Japanese amberjack",0.11
210,2021,"Japanese jack mackerel",0.11
210,2021,"Japanese kelp",0.79
210,2021,"Kuruma prawn",0.62
210,2021,"Laver (Nori)",0.79
210,2021,"Marine crustaceans nei",0.61
210,2021,"Marine fishes nei",0.58
210,2021,"Octopuses, etc. nei",0.61
210,2021,"Pacific bluefin tuna",0.23
210,2021,"Pacific cupped oyster",0.67
210,2021,"Pearl oyster shells nei",0.68
210,2021,"Red oyas",0.61
210,2021,"Seaweeds nei",0.79
210,2021,"Spiny lobsters nei",0.61
210,2021,"Tiger pufferfish",0.58
210,2021,"Wakame",0.79
210,2021,"White trevally",0.11
210,2021,"Yesso scallop",0.67
212,2021,"Eucheuma seaweeds nei",0.79
212,2021,"Milkfish",0.58
214,2021,"European seabass",0.07
214,2021,"Gilthead seabream",0.06
214,2021,"Marine fishes nei",0.58
214,2021,"Meagre",0.02
214,2021,"Mullets nei",0.58
214,2021,"Penaeus shrimps nei",0.68
214,2021,"Whiteleg shrimp",0.68
216,2021,"Akiami paste shrimp",0.59
216,2021,"Banana prawn",0.32
216,2021,"Barramundi(=Giant seaperch)",0.68
216,2021,"Eucheuma seaweeds nei",0.79
216,2021,"Giant tiger prawn",0.31
216,2021,"Gracilaria seaweeds",0.79
216,2021,"Groupers nei",0.58
216,2021,"Indo-Pacific swamp crab",0.61
216,2021,"Marine fishes nei",0.58
216,2021,"Metapenaeus shrimps nei",0.32
216,2021,"Milkfish",0.58
216,2021,"Mullets nei",0.58
216,2021,"Penguin wing oyster",0.68
216,2021,"Portunus swimcrabs nei",0.61
216,2021,"Red seaweeds",0.79
216,2021,"Sea cucumbers nei",0.61
216,2021,"Tropical spiny lobsters nei",0.61
216,2021,"Whiteleg shrimp",0.34
218,2021,"Atlantic cod",0.68
218,2021,"Atlantic salmon",0.43
218,2021,"Blue mussel",0.67
218,2021,"Butter clam",0.7
218,2021,"Chinook(=Spring=King) salmon",0.65
218,2021,"Coho(=Silver) salmon",0.68
218,2021,"Cupped oysters nei",0.67
218,2021,"Japanese carpet shell",0.7
218,2021,"Marine molluscs nei",0.68
218,2021,"Pacific cupped oyster",0.67
218,2021,"Rainbow trout",0.6
218,2021,"Salmonids nei",0.59
218,2021,"Scallops nei",0.67
219,2021,"Sea mussels nei",0.67
222,2021,"Atlantic salmon",0.68
222,2021,"Blue mussel",0.67
222,2021,"Rainbow trout",0.68
223,2021,"Arctic char",0.68
223,2021,"Atlantic cod",0.68
223,2021,"Atlantic halibut",0.68
223,2021,"Atlantic salmon",0.27
223,2021,"Babberlocks",0.79
223,2021,"Blue mussel",0.67
223,2021,"Chars nei",0.58
223,2021,"European flat oyster",0.67
223,2021,"Finfishes nei",0.58
223,2021,"Great Atlantic scallop",0.67
223,2021,"Marine crustaceans nei",0.61
223,2021,"Rainbow trout",0.68
223,2021,"Scallops nei",0.67
223,2021,"Sea belt",0.79
224,2021,"Atlantic salmon",0.36
224,2021,"Chilean mussel",0.67
224,2021,"Chinook(=Spring=King) salmon",0.68
224,2021,"Cholga mussel",0.67
224,2021,"Choro mussel",0.67
224,2021,"Coho(=Silver) salmon",0.38
224,2021,"Flat oysters nei",0.68
224,2021,"Giant kelp",0.79
224,2021,"Gracilaria seaweeds",0.79
224,2021,"Japanese abalone",0.68
224,2021,"Pacific cupped oyster",0.67
224,2021,"Rainbow trout",0.38
224,2021,"Red abalone",0.68
224,2021,"Scallops nei",0.67
224,2021,"Turbot",0.68
231,2021,"Eucheuma seaweeds nei",0.79
231,2021,"Milkfish",0.58
231,2021,"Penaeus shrimps nei",0.55
232,2021,"Common dentex",0.68
232,2021,"European flat oyster",0.67
232,2021,"European seabass",0.68
232,2021,"Gilthead seabream",0.68
232,2021,"Mediterranean mussel",0.67
244,2021,"Stromboid conchs nei",0.68
245,2021,"Stromboid conchs nei",0.68
247,2021,"Barramundi(=Giant seaperch)",0.68
247,2021,"Blue shrimp",0.68
247,2021,"Giant tiger prawn",0.68
247,2021,"Groupers nei",0.58
247,2021,"Indo-Pacific swamp crab",0.61
247,2021,"Jacks, crevalles nei",0.68
247,2021,"Marine fishes nei",0.58
247,2021,"Milkfish",0.58
247,2021,"Snappers nei",0.58
247,2021,"Snubnose pompano",0.68
250,2021,"Stromboid conchs nei",0.68
