iso3c,production,reported_by_fao,year,country_application,nutrient,nearest,method,gapfilled
BFA,3923855.232149631,Yes,2019,30000.33,N,BFA,none,0
JOR,3895682.771797947,Yes,2019,19918,N,JOR,none,0
LBN,3502117.49785091,Yes,2019,16925.92,N,LBN,none,0
MUS,3487113.817627549,Yes,2019,7775.51,N,MUS,none,0
ARE,3460651.270073656,Yes,2019,15146.37,N,ARE,none,0
LBY,3425715.4297097246,Yes,2019,15100,N,LBY,none,0
PAN,3267217.61708053,Yes,2019,11269.32,N,PAN,none,0
BDI,2748742.92866233,Yes,2019,6888.5,N,BDI,none,0
SVN,2525702.7958724904,Yes,2019,23194.869,N,SVN,none,0
RWA,2396067.7596552595,Yes,2019,10628.36,N,RWA,none,0
OMN,2233642.493901007,Yes,2019,10283.64,N,OMN,none,0
GIN,2037378.3660401627,Yes,2019,7055.31,N,GIN,none,0
JAM,1927771.3420681953,Yes,2019,4779.96,N,JAM,none,0
GEO,1714112.967168633,Yes,2019,12850,N,GEO,none,0
MKD,1678187.252377656,Yes,2019,17619.11,N,MKD,none,0
TCD,1631199.0443771405,No,2019,17619.11,N,17619.11,none,0
XKO,1505488.8990551075,No,2019,13795,N,13795,none,0
LUX,1461422.4844591722,Yes,2019,11408.465,N,LUX,none,0
MNE,1338660.950568848,Yes,2019,1255.46,N,MNE,none,0
TGO,1158866.0873362347,Yes,2019,3501.9,N,TGO,none,0
SOM,1038368.1028475016,No,2019,8164.49,N,8164.49,none,0
CYP,1030471.4808870537,Yes,2019,6752.03323,N,CYP,none,0
SLE,1028081.6690776274,No,2019,8164.49,N,8164.49,none,0
FJI,1011223.8870821148,Yes,2019,4253.48,N,FJI,none,0
SUR,878341.9295825958,Yes,2019,6537.96,N,SUR,none,0
COG,817013.5914447829,Yes,2019,820.85,N,COG,none,0
MNG,708403.239158292,Yes,2019,46176.52,N,MNG,none,0
GNB,582822.1520262472,No,2019,5763.53,N,5763.53,none,0
GAB,472134.8084433824,Yes,2019,5763.53,N,GAB,none,0
MRT,465262.4154650011,No,2019,5763.53,N,5763.53,none,0
LBR,403184.49088207074,No,2019,1500,N,1500,none,0
QAT,368794.1200319603,Yes,2019,1500,N,QAT,none,0
TLS,345131.65923787653,No,2019,2500,N,2500,none,0
KWT,329516.8733068891,Yes,2019,2500,N,KWT,none,0
CAF,311807.46240679733,Yes,2019,213.5,N,CAF,none,0
BTN,211961.66956338336,Yes,2019,801.61,N,BTN,none,0
GMB,164120.41320878267,Yes,2019,670.12,N,GMB,none,0
ERI,157223.43264709655,Yes,2019,4599.34,N,ERI,none,0
XMI,147685.73278356518,Yes,2019,0,N,XMI,none,0
SSD,121669.49473145345,No,2019,0,N,0,none,0
CXR,112599.20039215684,No,2019,16541.86,N,16541.86,none,0
ALA,90919.16266685673,No,2019,13680.11822,N,16541.86,none,0
LSO,88594.53884182841,No,2019,16541.86,N,16541.86,none,0
BLZ,83628.44249719381,Yes,2019,16541.86,N,BLZ,none,0
BHR,81095.11913231015,Yes,2019,1778.79,N,BHR,none,0
MLT,69660.46047009453,Yes,2019,624.4677,N,MLT,none,0
"NAM",66674.56633578241,Yes,2019,18856.04,N,"NAM",none,0
BRN,38542.701472287066,Yes,2019,243,N,BRN,none,0
TTO,36921.29870283604,Yes,2019,6500,N,TTO,none,0
GNQ,35972.30806827545,No,2019,6500,N,6500,none,0
PRI,28662.257500866424,No,2019,9996.86,N,9996.86,none,0
GUF,26967.58330526948,No,2019,9996.86,N,9996.86,none,0
BWA,24817.926067456105,Yes,2019,9996.86,N,BWA,none,0
GLP,23751.10955373943,No,2019,9996.86,N,9996.86,none,0
DJI,22681.95148062706,No,2019,9996.86,N,9996.86,none,0
GRD,21957.41449737549,No,2019,9996.86,N,9996.86,none,0
SGP,20506.614683747295,No,2019,1989.14,N,1989.14,none,0
SLB,17624.222730457783,No,2019,1989.14,N,1989.14,none,0
MTQ,17572.376029849052,No,2019,1989.14,N,1989.14,none,0
VUT,16904.80774780363,No,2019,1989.14,N,1989.14,none,0
BHS,16526.3634185791,Yes,2019,1989.14,N,BHS,none,0
ISL,8912.380160093307,Yes,2019,10381,N,ISL,none,0
NCL,7881.618533998728,Yes,2019,562,N,NCL,none,0
JEY,6522.582320484483,No,2019,147.72,N,147.72,none,0
BRB,5771.393712043762,Yes,2019,147.72,N,BRB,none,0
GGY,5565.868829096662,Yes,2019,0,N,GGY,none,0
DMA,5268.732059001923,Yes,2019,226.09,N,DMA,none,0
LCA,3284.654992580414,Yes,2019,276.56,N,LCA,none,0
STP,2771.982379555702,No,2019,85.21,N,85.21,none,0
TON,2357.369364261627,Yes,2019,85.21,N,TON,none,0
GUM,2163.8583984375,No,2019,85.21,N,85.21,none,0
BMU,1939.9529418945312,Yes,2019,27.51,N,BMU,none,0
PYF,1880.0881591588259,Yes,2019,380.76,N,PYF,none,0
VCT,1753.1834526062012,No,2019,380.76,N,380.76,none,0
ATG,1300.8822555541992,Yes,2019,27.02,N,ATG,none,0
MSR,597.2594909667969,No,2019,12.09,N,12.09,none,0
FSM,377.7010202407837,No,2019,12.09,N,12.09,none,0
NIU,365.32257080078125,No,2019,12.09,N,12.09,none,0
KIR,362.8517019748688,No,2019,12.09,N,12.09,none,0
PSE,259.6483723522413,No,2019,12.09,N,12.09,none,0
KNA,254.51612854003903,Yes,2019,12.09,N,KNA,none,0
VGB,169.47203826904297,No,2019,12.09,N,12.09,none,0
AND,124.50000250339507,No,2019,64.32,N,64.32,none,0
ESH,124.03519773483276,No,2019,64.32,N,64.32,none,0
WLF,74.63145104050636,No,2019,64.32,N,64.32,none,0
SYC,51.590001583099365,Yes,2019,64.32,N,SYC,none,0
CYM,18.799999237060547,No,2019,13.22,N,13.22,none,0
HKG,7.1721498655297875,No,2019,12.9556,N,13.22,none,0
ABW,0,No,2019,13.22,N,13.22,none,0
AIA,0,No,2019,13.22,N,13.22,none,0
ASM,0,No,2019,13.22,N,13.22,none,0
BES,0,No,2019,13.22,N,13.22,none,0
BLM,0,No,2019,13.22,N,13.22,none,0
CCK,0,No,2019,13.22,N,13.22,none,0
COK,0,Yes,2019,13.22,N,COK,none,0
COM,0,No,2019,13.22,N,13.22,none,0
CPV,0,No,2019,13.22,N,13.22,none,0
CUW,0,No,2019,13.22,N,13.22,none,0
FLK,0,No,2019,13.22,N,13.22,none,0
FRO,0,No,2019,10.93294,N,13.22,none,0
GIB,0,No,2019,10.93294,N,13.22,none,0
GRL,0,No,2019,13.22,N,13.22,none,0
IMN,0,No,2019,13.22,N,13.22,none,0
IOT,0,No,2019,13.22,N,13.22,none,0
LIE,0,No,2019,13.22,N,13.22,none,0
MAC,0,No,2019,12.9556,N,13.22,none,0
MAF,0,No,2019,13.22,N,13.22,none,0
MCO,0,No,2019,13.22,N,13.22,none,0
MDV,0,Yes,2019,406.08,N,MDV,none,0
MHL,0,No,2019,13.22,N,13.22,none,0
MNP,0,No,2019,13.22,N,13.22,none,0
MYT,0,No,2019,13.22,N,13.22,none,0
NFK,0,No,2019,13.22,N,13.22,none,0
NRU,0,Yes,2019,0,N,NRU,none,0
PCN,0,No,2019,13.22,N,13.22,none,0
PLW,0,No,2019,13.22,N,13.22,none,0
REU,0,No,2019,13.22,N,13.22,none,0
SHN,0,No,2019,13.22,N,13.22,none,0
SJM,0,No,2019,10.93294,N,13.22,none,0
SMR,0,No,2019,13.22,N,13.22,none,0
SPM,0,No,2019,13.22,N,13.22,none,0
SXM,0,No,2019,13.22,N,13.22,none,0
TCA,0,No,2019,13.22,N,13.22,none,0
TKL,0,No,2019,13.22,N,13.22,none,0
TUV,0,No,2019,13.22,N,13.22,none,0
VIR,0,No,2019,13.22,N,13.22,none,0
WSM,0,Yes,2019,26.23,N,WSM,none,0
CHN,2267414909.013471,Yes,2010,13689078.2304,P2O5,CHN,none,0
USA,1685696968.1634908,Yes,2010,3740591.0495999996,P2O5,USA,none,0
IND,1298334009.3600392,Yes,2010,8195773,P2O5,IND,none,0
RUS,393538249.3994526,Yes,2010,429114.36,P2O5,RUS,none,0
DEU,370973013.91670436,Yes,2010,257426.852,P2O5,DEU,none,0
IDN,342701278.9558128,Yes,2010,499220,P2O5,IDN,none,0
FRA,331406239.8252842,Yes,2010,249953.465,P2O5,FRA,none,0
PAK,305394562.04671705,Yes,2010,756700,P2O5,PAK,none,0
AUS,294279917.9619316,Yes,2010,536191.1958900001,P2O5,AUS,none,0
EGY,276096501.37281895,Yes,2010,150300,P2O5,EGY,none,0
BRA,265053819.25387812,Yes,2010,3277826.6747299996,P2O5,BRA,none,0
THA,250650979.07415372,Yes,2010,435003.15,P2O5,THA,none,0
MEX,244714768.83693212,Yes,2010,470010,P2O5,MEX,none,0
CAN,213816256.9340958,Yes,2010,650749,P2O5,CAN,none,0
ARG,200824807.52287441,Yes,2010,660422.322,P2O5,ARG,none,0
VNM,175531253.24923196,Yes,2010,741022.62,P2O5,VNM,none,0
UKR,169486497.68667194,Yes,2010,154271.6,P2O5,UKR,none,0
IRN,129910329.12320079,Yes,2010,387526.49124,P2O5,IRN,none,0
ITA,127819881.1273082,Yes,2010,162048.346,P2O5,ITA,none,0
ESP,124586547.10772365,Yes,2010,302693.3,P2O5,ESP,none,0
PHL,122448932.7718554,Yes,2010,92446,P2O5,PHL,none,0
BGD,117668736.34127656,Yes,2010,296086,P2O5,BGD,none,0
MYS,113914676.43505079,Yes,2010,209130.14,P2O5,MYS,none,0
GBR,109019734.02652495,Yes,2010,165416,P2O5,GBR,none,0
POL,107416258.81941463,Yes,2010,367151.6,P2O5,POL,none,0
JPN,100319549.95629139,Yes,2010,404793.648,P2O5,JPN,none,0
COL,79846359.37517765,Yes,2010,198056.13,P2O5,COL,none,0
TUR,76049183.09535167,Yes,2010,605668,P2O5,TUR,none,0
NLD,70788056.33485001,Yes,2010,27624.472,P2O5,NLD,none,0
ROU,67355533.9592786,Yes,2010,110874.569,P2O5,ROU,none,0
UZB,66272017.93972518,Yes,2010,181943.86,P2O5,UZB,none,0
GTM,56733102.49160689,Yes,2010,65582,P2O5,GTM,none,0
ZAF,56112834.05497494,Yes,2010,160132,P2O5,ZAF,none,0
PER,51883022.74158923,Yes,2010,86006,P2O5,PER,none,0
MMR,47367605.74191096,Yes,2010,10476,P2O5,MMR,none,0
BLR,47182114.28745654,Yes,2010,232297.8,P2O5,BLR,none,0
DNK,44849307.75908263,Yes,2010,29650.818,P2O5,DNK,none,0
MAR,44230673.90954738,Yes,2010,200498,P2O5,MAR,none,0
PRY,40807672.72664807,Yes,2010,140805,P2O5,PRY,none,0
BEL,37881620.430979386,Yes,2010,25010.18,P2O5,BEL,none,0
SWE,37143224.497521594,Yes,2010,20125.913,P2O5,SWE,none,0
ECU,36358870.95008872,Yes,2010,38287,P2O5,ECU,none,0
CHL,35358705.215926774,Yes,2010,85145.58,P2O5,CHL,none,0
HUN,33193416.77833699,Yes,2010,36943.506,P2O5,HUN,none,0
KOR,33154489.12534804,Yes,2010,138431.6,P2O5,KOR,none,0
DZA,32143603.141003493,Yes,2010,32800,P2O5,DZA,none,0
GRC,31918293.246788524,Yes,2010,82225.237,P2O5,GRC,none,0
KAZ,29929723.955679696,Yes,2010,14786,P2O5,KAZ,none,0
CZE,29788124.38627481,Yes,2010,35951.909,P2O5,CZE,none,0
PRT,28506095.278970405,Yes,2010,37247.368,P2O5,PRT,none,0
NPL,26876323.37709631,Yes,2010,10130,P2O5,NPL,none,0
CUB,26294904.08919849,Yes,2010,24919.69,P2O5,CUB,none,0
GHA,24756986.966226343,Yes,2010,24799,P2O5,GHA,none,0
SRB,22487966.389169283,Yes,2010,69753.3630337319,P2O5,SRB,none,0
NGA,22359247.217234705,Yes,2010,71843,P2O5,NGA,none,0
ETH,22181941.102866244,Yes,2010,162062,P2O5,ETH,none,0
LVA,20371689.546484135,Yes,2010,14518.85,P2O5,LVA,none,0
TZA,19013640.007680494,Yes,2010,27349,P2O5,TZA,none,0
AUT,18718651.40663913,Yes,2010,19886.779,P2O5,AUT,none,0
NIC,17610256.38688291,Yes,2010,3407,P2O5,NIC,none,0
PRK,17014139.914172295,No,2010,3407,P2O5,3407,none,0
VEN,15907817.17073627,Yes,2010,73120,P2O5,VEN,none,0
TWN,15451483.585332446,Yes,2010,133338.78,P2O5,TWN,none,0
AZE,14907447.192262892,Yes,2010,2132,P2O5,AZE,none,0
CHE,14525092.945975028,Yes,2010,16011,P2O5,CHE,none,0
FIN,14055662.784255108,Yes,2010,24273,P2O5,FIN,none,0
NZL,13942387.220853884,Yes,2010,27510,P2O5,NZL,none,0
KGZ,13692151.529250788,Yes,2010,3204,P2O5,KGZ,none,0
CMR,13637400.23891997,Yes,2010,10725,P2O5,CMR,none,0
KHM,13595715.82186319,Yes,2010,34895.67,P2O5,KHM,none,0
CIV,12955457.408819854,Yes,2010,22537,P2O5,CIV,none,0
HND,12780212.949240863,Yes,2010,15327.63,P2O5,HND,none,0
SAU,12683449.049103377,Yes,2010,83000,P2O5,SAU,none,0
MLI,12463161.338653237,Yes,2010,28852.82,P2O5,MLI,none,0
LTU,12354101.599334715,Yes,2010,31465,P2O5,LTU,none,0
TUN,12035264.377723213,Yes,2010,49000,P2O5,TUN,none,0
MDG,11867310.836907458,Yes,2010,2040.1,P2O5,MDG,none,0
LAO,11740312.049463883,No,2010,2040.1,P2O5,2040.1,none,0
AGO,11316164.06115643,Yes,2010,8629,P2O5,AGO,none,0
SVK,11271125.355770351,Yes,2010,13607.264,P2O5,SVK,none,0
LKA,11254375.594190333,Yes,2010,50679,P2O5,LKA,none,0
AFG,11103174.046912694,Yes,2010,925.85,P2O5,AFG,none,0
KEN,10772148.531103551,Yes,2010,80340.68,P2O5,KEN,none,0
NOR,10740117.096851815,Yes,2010,18064,P2O5,NOR,none,0
TKM,10726360.416745638,No,2010,18064,P2O5,18064,none,0
SYR,10559246.660225878,Yes,2010,35050,P2O5,SYR,none,0
ISR,10317064.779519146,Yes,2010,6200,P2O5,ISR,none,0
DOM,10152260.896133812,Yes,2010,25996,P2O5,DOM,none,0
TJK,9741323.549771942,Yes,2010,1021.25,P2O5,TJK,none,0
SWZ,9477485.681020593,No,2010,1021.25,P2O5,1021.25,none,0
IRL,9129797.634830145,Yes,2010,59288.151,P2O5,IRL,none,0
MWI,8903642.548293917,Yes,2010,17680,P2O5,MWI,none,0
SLV,8782144.894177927,Yes,2010,25460,P2O5,SLV,none,0
BOL,8670978.747869343,Yes,2010,10833,P2O5,BOL,none,0
MDA,8538527.205399537,Yes,2010,2379,P2O5,MDA,none,0
BGR,7926581.878972925,Yes,2010,25305.052,P2O5,BGR,none,0
URY,7816526.595472928,Yes,2010,112920,P2O5,URY,none,0
EST,7745325.367166781,Yes,2010,5499.183,P2O5,EST,none,0
IRQ,7661246.997111124,Yes,2010,24380,P2O5,IRQ,none,0
HRV,7451541.9081978705,Yes,2010,91925.447,P2O5,HRV,none,0
ZMB,7340673.0285031125,Yes,2010,8425,P2O5,ZMB,none,0
ZWE,7083056.152574739,Yes,2010,47792,P2O5,ZWE,none,0
CRI,6996794.074496098,Yes,2010,17152.29,P2O5,CRI,none,0
COD,6643288.819602948,Yes,2010,818,P2O5,COD,none,0
BEN,6277503.905782782,Yes,2010,10737,P2O5,BEN,none,0
UGA,6191792.702472046,Yes,2010,2811,P2O5,UGA,none,0
ALB,6057152.999387405,Yes,2010,21633.44,P2O5,ALB,none,0
MOZ,5544543.034773104,Yes,2010,2587,P2O5,MOZ,none,0
NER,5324185.605239309,Yes,2010,1969,P2O5,NER,none,0
PNG,5249871.930766702,Yes,2010,2818,P2O5,PNG,none,0
ARM,5225264.465244473,Yes,2010,34.2,P2O5,ARM,none,0
GUY,4954922.981898397,Yes,2010,2030,P2O5,GUY,none,0
SEN,4899747.942125075,Yes,2010,2722,P2O5,SEN,none,0
HTI,4721179.39972458,No,2010,2722,P2O5,2722,none,0
BIH,4210665.446934637,Yes,2010,10244,P2O5,BIH,none,0
BFA,3923855.232149631,Yes,2010,7726,P2O5,BFA,none,0
JOR,3895682.771797947,Yes,2010,6000,P2O5,JOR,none,0
LBN,3502117.49785091,Yes,2010,0,P2O5,LBN,none,0
MUS,3487113.817627549,Yes,2010,2316,P2O5,MUS,none,0
ARE,3460651.270073656,Yes,2010,3760,P2O5,ARE,none,0
LBY,3425715.4297097246,Yes,2010,32689,P2O5,LBY,none,0
PAN,3267217.61708053,Yes,2010,5948,P2O5,PAN,none,0
BDI,2748742.92866233,Yes,2010,1333,P2O5,BDI,none,0
SVN,2525702.7958724904,Yes,2010,8811.099,P2O5,SVN,none,0
OMN,2233642.493901007,Yes,2010,1944.92,P2O5,OMN,none,0
GIN,2037378.3660401627,Yes,2010,99,P2O5,GIN,none,0
JAM,1927771.3420681953,Yes,2010,2300,P2O5,JAM,none,0
GEO,1714112.967168633,Yes,2010,836.6,P2O5,GEO,none,0
MKD,1678187.252377656,Yes,2010,4509,P2O5,MKD,none,0
TCD,1631199.0443771405,No,2010,4509,P2O5,4509,none,0
XKO,1505488.8990551075,No,2010,1180,P2O5,1180,none,0
LUX,1461422.4844591722,Yes,2010,1060.82,P2O5,LUX,none,0
MNE,1338660.950568848,Yes,2010,587,P2O5,MNE,none,0
TGO,1158866.0873362347,Yes,2010,5191.68,P2O5,TGO,none,0
SOM,1038368.1028475016,No,2010,5235,P2O5,5235,none,0
CYP,1030471.4808870537,Yes,2010,4706.265,P2O5,CYP,none,0
SLE,1028081.6690776274,No,2010,5235,P2O5,5235,none,0
FJI,1011223.8870821148,Yes,2010,248,P2O5,FJI,none,0
SUR,878341.9295825958,Yes,2010,922,P2O5,SUR,none,0
COG,817013.5914447829,Yes,2010,89,P2O5,COG,none,0
MNG,708403.239158292,Yes,2010,31,P2O5,MNG,none,0
GNB,582822.1520262472,No,2010,22,P2O5,22,none,0
GAB,472134.8084433824,Yes,2010,22,P2O5,GAB,none,0
MRT,465262.4154650011,No,2010,22,P2O5,22,none,0
LBR,403184.49088207074,No,2010,22,P2O5,22,none,0
TLS,345131.65923787653,No,2010,860.74,P2O5,860.74,none,0
KWT,329516.8733068891,Yes,2010,860.74,P2O5,KWT,none,0
CAF,311807.46240679733,Yes,2010,210,P2O5,CAF,none,0
BTN,211961.66956338336,Yes,2010,192,P2O5,BTN,none,0
GMB,164120.41320878267,Yes,2010,750,P2O5,GMB,none,0
XMI,147685.73278356518,Yes,2010,0,P2O5,XMI,none,0
SSD,121669.49473145345,No,2010,0,P2O5,0,none,0
CXR,112599.20039215684,No,2010,1302,P2O5,1302,none,0
ALA,90919.16266685673,No,2010,1170.498,P2O5,1302,none,0
LSO,88594.53884182841,No,2010,1302,P2O5,1302,none,0
BLZ,83628.44249719381,Yes,2010,1302,P2O5,BLZ,none,0
BHR,81095.11913231015,Yes,2010,60.96,P2O5,BHR,none,0
MLT,69660.46047009453,Yes,2010,63.829,P2O5,MLT,none,0
"NAM",66674.56633578241,Yes,2010,390,P2O5,"NAM",none,0
BRN,38542.701472287066,Yes,2010,552,P2O5,BRN,none,0
TTO,36921.29870283604,Yes,2010,100,P2O5,TTO,none,0
GNQ,35972.30806827545,No,2010,100,P2O5,100,none,0
PRI,28662.257500866424,No,2010,837,P2O5,837,none,0
GUF,26967.58330526948,No,2010,837,P2O5,837,none,0
BWA,24817.926067456105,Yes,2010,837,P2O5,BWA,none,0
GLP,23751.10955373943,No,2010,837,P2O5,837,none,0
DJI,22681.95148062706,No,2010,837,P2O5,837,none,0
GRD,21957.41449737549,No,2010,837,P2O5,837,none,0
SGP,20506.614683747295,No,2010,837,P2O5,837,none,0
SLB,17624.222730457783,No,2010,837,P2O5,837,none,0
MTQ,17572.376029849052,No,2010,837,P2O5,837,none,0
VUT,16904.80774780363,No,2010,837,P2O5,837,none,0
ISL,8912.380160093307,Yes,2010,5617,P2O5,ISL,none,0
NCL,7881.618533998728,Yes,2010,227,P2O5,NCL,none,0
JEY,6522.582320484483,No,2010,1157,P2O5,1157,none,0
BRB,5771.393712043762,Yes,2010,1157,P2O5,BRB,none,0
GGY,5565.868829096662,Yes,2010,0,P2O5,GGY,none,0
DMA,5268.732059001923,Yes,2010,105,P2O5,DMA,none,0
LCA,3284.654992580414,Yes,2010,53,P2O5,LCA,none,0
STP,2771.982379555702,No,2010,83.75,P2O5,83.75,none,0
TON,2357.369364261627,Yes,2010,83.75,P2O5,TON,none,0
GUM,2163.8583984375,No,2010,83.75,P2O5,83.75,none,0
PYF,1880.0881591588259,Yes,2010,209,P2O5,PYF,none,0
VCT,1753.1834526062012,No,2010,209,P2O5,209,none,0
ATG,1300.8822555541992,Yes,2010,4,P2O5,ATG,none,0
MSR,597.2594909667969,No,2010,14,P2O5,14,none,0
FSM,377.7010202407837,No,2010,14,P2O5,14,none,0
NIU,365.32257080078125,No,2010,14,P2O5,14,none,0
KIR,362.8517019748688,No,2010,14,P2O5,14,none,0
PSE,259.6483723522413,No,2010,14,P2O5,14,none,0
KNA,254.51612854003903,Yes,2010,14,P2O5,KNA,none,0
VGB,169.47203826904297,No,2010,14,P2O5,14,none,0
AND,124.50000250339507,No,2010,5,P2O5,5,none,0
ESH,124.03519773483276,No,2010,5,P2O5,5,none,0
WLF,74.63145104050636,No,2010,5,P2O5,5,none,0
SYC,51.590001583099365,Yes,2010,5,P2O5,SYC,none,0
CYM,18.799999237060547,No,2010,6,P2O5,6,none,0
HKG,7.1721498655297875,No,2010,5.76,P2O5,6,none,0
ABW,0,No,2010,6,P2O5,6,none,0
AIA,0,No,2010,6,P2O5,6,none,0
ASM,0,No,2010,6,P2O5,6,none,0
BES,0,No,2010,6,P2O5,6,none,0
BLM,0,No,2010,6,P2O5,6,none,0
CCK,0,No,2010,6,P2O5,6,none,0
COK,0,Yes,2010,6,P2O5,COK,none,0
COM,0,No,2010,6,P2O5,6,none,0
CPV,0,No,2010,6,P2O5,6,none,0
CUW,0,No,2010,6,P2O5,6,none,0
FLK,0,No,2010,6,P2O5,6,none,0
FRO,0,No,2010,5.394,P2O5,6,none,0
GIB,0,No,2010,5.394,P2O5,6,none,0
GRL,0,No,2010,6,P2O5,6,none,0
IMN,0,No,2010,6,P2O5,6,none,0
IOT,0,No,2010,6,P2O5,6,none,0
LIE,0,No,2010,6,P2O5,6,none,0
MAC,0,No,2010,5.76,P2O5,6,none,0
MAF,0,No,2010,6,P2O5,6,none,0
MCO,0,No,2010,6,P2O5,6,none,0
MDV,0,Yes,2010,120,P2O5,MDV,none,0
MHL,0,No,2010,6,P2O5,6,none,0
MNP,0,No,2010,6,P2O5,6,none,0
MYT,0,No,2010,6,P2O5,6,none,0
NFK,0,No,2010,6,P2O5,6,none,0
PCN,0,No,2010,6,P2O5,6,none,0
PLW,0,No,2010,6,P2O5,6,none,0
REU,0,No,2010,6,P2O5,6,none,0
SHN,0,No,2010,6,P2O5,6,none,0
SJM,0,No,2010,5.394,P2O5,6,none,0
SMR,0,No,2010,6,P2O5,6,none,0
SPM,0,No,2010,6,P2O5,6,none,0
SXM,0,No,2010,6,P2O5,6,none,0
TCA,0,No,2010,6,P2O5,6,none,0
TKL,0,No,2010,6,P2O5,6,none,0
TUV,0,No,2010,6,P2O5,6,none,0
VIR,0,No,2010,6,P2O5,6,none,0
WSM,0,Yes,2010,5,P2O5,WSM,none,0
CHN,2267414909.013471,Yes,2011,13128642.24,P2O5,CHN,none,0
USA,1685696968.1634908,Yes,2011,3787793.6832,P2O5,USA,none,0
IND,1298334009.3600392,Yes,2011,8409634,P2O5,IND,none,0
RUS,393538249.3994526,Yes,2011,419078.32,P2O5,RUS,none,0
DEU,370973013.91670436,Yes,2011,222124.91999999998,P2O5,DEU,none,0
IDN,342701278.9558128,Yes,2011,579015,P2O5,IDN,none,0
FRA,331406239.8252842,Yes,2011,217184.915,P2O5,FRA,none,0
PAK,305394562.04671705,Yes,2011,653181,P2O5,PAK,none,0
AUS,294279917.9619316,Yes,2011,573117.37413,P2O5,AUS,none,0
EGY,276096501.37281895,Yes,2011,150000,P2O5,EGY,none,0
BRA,265053819.25387812,Yes,2011,4250652.84465,P2O5,BRA,none,0
THA,250650979.07415372,Yes,2011,422320.46,P2O5,THA,none,0
MEX,244714768.83693212,Yes,2011,389940,P2O5,MEX,none,0
CAN,213816256.9340958,Yes,2011,822189,P2O5,CAN,none,0
ARG,200824807.52287441,Yes,2011,700069.86,P2O5,ARG,none,0
VNM,175531253.24923196,Yes,2011,693953.88,P2O5,VNM,none,0
UKR,169486497.68667194,Yes,2011,191276.4,P2O5,UKR,none,0
IRN,129910329.12320079,Yes,2011,139023.50644,P2O5,IRN,none,0
ITA,127819881.1273082,Yes,2011,179279.479,P2O5,ITA,none,0
ESP,124586547.10772365,Yes,2011,326067.3,P2O5,ESP,none,0
PHL,122448932.7718554,Yes,2011,150962,P2O5,PHL,none,0
BGD,117668736.34127656,Yes,2011,399740,P2O5,BGD,none,0
MYS,113914676.43505079,Yes,2011,157074.78,P2O5,MYS,none,0
GBR,109019734.02652495,Yes,2011,172608,P2O5,GBR,none,0
POL,107416258.81941463,Yes,2011,333349.2,P2O5,POL,none,0
JPN,100319549.95629139,Yes,2011,404948.196,P2O5,JPN,none,0
COL,79846359.37517765,Yes,2011,198555.99,P2O5,COL,none,0
TUR,76049183.09535167,Yes,2011,489990,P2O5,TUR,none,0
NLD,70788056.33485001,Yes,2011,13435.555,P2O5,NLD,none,0
ROU,67355533.9592786,Yes,2011,113497.851,P2O5,ROU,none,0
UZB,66272017.93972518,Yes,2011,180746.3,P2O5,UZB,none,0
GTM,56733102.49160689,Yes,2011,51752,P2O5,GTM,none,0
ZAF,56112834.05497494,Yes,2011,173166,P2O5,ZAF,none,0
PER,51883022.74158923,Yes,2011,93563,P2O5,PER,none,0
MMR,47367605.74191096,Yes,2011,32683,P2O5,MMR,none,0
BLR,47182114.28745654,Yes,2011,290347.4,P2O5,BLR,none,0
DNK,44849307.75908263,Yes,2011,30797.042999999998,P2O5,DNK,none,0
MAR,44230673.90954738,Yes,2011,208427,P2O5,MAR,none,0
PRY,40807672.72664807,Yes,2011,178224,P2O5,PRY,none,0
BEL,37881620.430979386,Yes,2011,22311.382,P2O5,BEL,none,0
SWE,37143224.497521594,Yes,2011,21842.104,P2O5,SWE,none,0
ECU,36358870.95008872,Yes,2011,33233,P2O5,ECU,none,0
CHL,35358705.215926774,Yes,2011,82347.61600000001,P2O5,CHL,none,0
HUN,33193416.77833699,Yes,2011,45219.7,P2O5,HUN,none,0
KOR,33154489.12534804,Yes,2011,135654.7,P2O5,KOR,none,0
DZA,32143603.141003493,Yes,2011,36500,P2O5,DZA,none,0
GRC,31918293.246788524,Yes,2011,93309.907,P2O5,GRC,none,0
KAZ,29929723.955679696,Yes,2011,35530,P2O5,KAZ,none,0
CZE,29788124.38627481,Yes,2011,38657.899,P2O5,CZE,none,0
PRT,28506095.278970405,Yes,2011,26577.137,P2O5,PRT,none,0
NPL,26876323.37709631,Yes,2011,21439,P2O5,NPL,none,0
CUB,26294904.08919849,Yes,2011,20906.01,P2O5,CUB,none,0
GHA,24756986.966226343,Yes,2011,17856,P2O5,GHA,none,0
SRB,22487966.389169283,Yes,2011,89508.3001643438,P2O5,SRB,none,0
NGA,22359247.217234705,Yes,2011,41686,P2O5,NGA,none,0
ETH,22181941.102866244,Yes,2011,161107,P2O5,ETH,none,0
LVA,20371689.546484135,Yes,2011,15191.302,P2O5,LVA,none,0
TZA,19013640.007680494,Yes,2011,28943,P2O5,TZA,none,0
AUT,18718651.40663913,Yes,2011,26311.932,P2O5,AUT,none,0
NIC,17610256.38688291,Yes,2011,14500,P2O5,NIC,none,0
PRK,17014139.914172295,No,2011,14500,P2O5,14500,none,0
VEN,15907817.17073627,Yes,2011,90170.16,P2O5,VEN,none,0
