iso3c,year,nutrient,country_application
LSO,2017,K2O,0
LSO,2017,N,0
LSO,2017,P2O5,0
LSO,2018,K2O,0
LSO,2018,N,0
LSO,2018,P2O5,0
LSO,2019,K2O,0
LSO,2019,N,0
LSO,2019,P2O5,0
MAC,2010,K2O,0
MAC,2010,N,0
MAC,2010,P2O5,0
MAC,2011,K2O,0
MAC,2011,N,0
MAC,2011,P2O5,0
MAC,2012,K2O,0
MAC,2012,N,0
MAC,2012,P2O5,0
MAC,2013,K2O,0
MAC,2013,N,0
MAC,2013,P2O5,0
MAC,2014,K2O,0
MAC,2014,N,0
MAC,2014,P2O5,0
MAC,2015,K2O,0
MAC,2015,N,0
MAC,2015,P2O5,0
MAC,2016,K2O,0
MAC,2016,N,0
MAC,2016,P2O5,0
MAC,2017,K2O,0
MAC,2017,N,0
MAC,2017,P2O5,0
MAC,2018,K2O,0
MAC,2018,N,0
MAC,2018,P2O5,0
MAC,2019,K2O,0
MAC,2019,N,0
MAC,2019,P2O5,0
MAF,2010,K2O,0
MAF,2010,N,0
MAF,2010,P2O5,0
MAF,2011,K2O,0
MAF,2011,N,0
MAF,2011,P2O5,0
MAF,2012,K2O,0
MAF,2012,N,0
MAF,2012,P2O5,0
MAF,2013,K2O,0
MAF,2013,N,0
MAF,2013,P2O5,0
MAF,2014,K2O,0
MAF,2014,N,0
MAF,2014,P2O5,0
MAF,2015,K2O,0
MAF,2015,N,0
MAF,2015,P2O5,0
MAF,2016,K2O,0
MAF,2016,N,0
MAF,2016,P2O5,0
MAF,2017,K2O,0
MAF,2017,N,0
MAF,2017,P2O5,0
MAF,2018,K2O,0
MAF,2018,N,0
MAF,2018,P2O5,0
MAF,2019,K2O,0
MAF,2019,N,0
MAF,2019,P2O5,0
MCO,2010,K2O,0
MCO,2010,N,0
MCO,2010,P2O5,0
MCO,2011,K2O,0
MCO,2011,N,0
MCO,2011,P2O5,0
MCO,2012,K2O,0
MCO,2012,N,0
MCO,2012,P2O5,0
MCO,2013,K2O,0
MCO,2013,N,0
MCO,2013,P2O5,0
MCO,2014,K2O,0
MCO,2014,N,0
MCO,2014,P2O5,0
MCO,2015,K2O,0
MCO,2015,N,0
MCO,2015,P2O5,0
MCO,2016,K2O,0
MCO,2016,N,0
MCO,2016,P2O5,0
MCO,2017,K2O,0
MCO,2017,N,0
MCO,2017,P2O5,0
MCO,2018,K2O,0
MCO,2018,N,0
MCO,2018,P2O5,0
MCO,2019,K2O,0
MCO,2019,N,0
MCO,2019,P2O5,0
MHL,2010,K2O,0
MHL,2010,N,0
MHL,2010,P2O5,0
MHL,2011,K2O,0
MHL,2011,N,0
MHL,2011,P2O5,0
MHL,2012,K2O,0
MHL,2012,N,0
MHL,2012,P2O5,0
MHL,2013,K2O,0
MHL,2013,N,0
MHL,2013,P2O5,0
MHL,2014,K2O,0
MHL,2014,N,0
MHL,2014,P2O5,0
MHL,2015,K2O,0
MHL,2015,N,0
MHL,2015,P2O5,0
MHL,2016,K2O,0
MHL,2016,N,0
MHL,2016,P2O5,0
MHL,2017,K2O,0
MHL,2017,N,0
MHL,2017,P2O5,0
MHL,2018,K2O,0
MHL,2018,N,0
MHL,2018,P2O5,0
MHL,2019,K2O,0
MHL,2019,N,0
MHL,2019,P2O5,0
MNP,2010,K2O,0
MNP,2010,N,0
MNP,2010,P2O5,0
MNP,2011,K2O,0
MNP,2011,N,0
MNP,2011,P2O5,0
MNP,2012,K2O,0
MNP,2012,N,0
MNP,2012,P2O5,0
MNP,2013,K2O,0
MNP,2013,N,0
MNP,2013,P2O5,0
MNP,2014,K2O,0
MNP,2014,N,0
MNP,2014,P2O5,0
MNP,2015,K2O,0
MNP,2015,N,0
MNP,2015,P2O5,0
MNP,2016,K2O,0
MNP,2016,N,0
MNP,2016,P2O5,0
MNP,2017,K2O,0
MNP,2017,N,0
MNP,2017,P2O5,0
MNP,2018,K2O,0
MNP,2018,N,0
MNP,2018,P2O5,0
MNP,2019,K2O,0
MNP,2019,N,0
MNP,2019,P2O5,0
MRT,2010,K2O,0
MRT,2010,N,0
MRT,2010,P2O5,0
MRT,2011,K2O,0
MRT,2011,N,0
MRT,2011,P2O5,0
MRT,2012,K2O,0
MRT,2012,N,0
MRT,2012,P2O5,0
MRT,2013,K2O,0
MRT,2013,N,0
MRT,2013,P2O5,0
MRT,2014,K2O,0
MRT,2014,N,0
MRT,2014,P2O5,0
MRT,2015,K2O,0
MRT,2015,N,0
MRT,2015,P2O5,0
MRT,2016,K2O,0
MRT,2016,N,0
MRT,2016,P2O5,0
MRT,2017,K2O,0
MRT,2017,N,0
MRT,2017,P2O5,0
MRT,2018,K2O,0
MRT,2018,N,0
MRT,2018,P2O5,0
MRT,2019,K2O,0
MRT,2019,N,0
MRT,2019,P2O5,0
MSR,2010,K2O,0
MSR,2010,N,0
MSR,2010,P2O5,0
MSR,2011,K2O,0
MSR,2011,N,0
MSR,2011,P2O5,0
MSR,2012,K2O,0
MSR,2012,N,0
MSR,2012,P2O5,0
MSR,2013,K2O,0
MSR,2013,N,0
MSR,2013,P2O5,0
MSR,2014,K2O,0
MSR,2014,N,0
MSR,2014,P2O5,0
MSR,2015,K2O,0
MSR,2015,N,0
MSR,2015,P2O5,0
MSR,2016,K2O,0
MSR,2016,N,0
MSR,2016,P2O5,0
MSR,2017,K2O,0
MSR,2017,N,0
MSR,2017,P2O5,0
MSR,2018,K2O,0
MSR,2018,N,0
MSR,2018,P2O5,0
MSR,2019,K2O,0
MSR,2019,N,0
MSR,2019,P2O5,0
MTQ,2010,K2O,0
MTQ,2010,N,0
MTQ,2010,P2O5,0
MTQ,2011,K2O,0
MTQ,2011,N,0
MTQ,2011,P2O5,0
MTQ,2012,K2O,0
MTQ,2012,N,0
MTQ,2012,P2O5,0
MTQ,2013,K2O,0
MTQ,2013,N,0
MTQ,2013,P2O5,0
MTQ,2014,K2O,0
MTQ,2014,N,0
MTQ,2014,P2O5,0
MTQ,2015,K2O,0
MTQ,2015,N,0
MTQ,2015,P2O5,0
MTQ,2016,K2O,0
MTQ,2016,N,0
MTQ,2016,P2O5,0
MTQ,2017,K2O,0
MTQ,2017,N,0
MTQ,2017,P2O5,0
MTQ,2018,K2O,0
MTQ,2018,N,0
MTQ,2018,P2O5,0
MTQ,2019,K2O,0
MTQ,2019,N,0
MTQ,2019,P2O5,0
MYT,2010,K2O,0
MYT,2010,N,0
MYT,2010,P2O5,0
MYT,2011,K2O,0
MYT,2011,N,0
MYT,2011,P2O5,0
MYT,2012,K2O,0
MYT,2012,N,0
MYT,2012,P2O5,0
MYT,2013,K2O,0
MYT,2013,N,0
MYT,2013,P2O5,0
MYT,2014,K2O,0
MYT,2014,N,0
MYT,2014,P2O5,0
MYT,2015,K2O,0
MYT,2015,N,0
MYT,2015,P2O5,0
MYT,2016,K2O,0
MYT,2016,N,0
MYT,2016,P2O5,0
MYT,2017,K2O,0
MYT,2017,N,0
MYT,2017,P2O5,0
MYT,2018,K2O,0
MYT,2018,N,0
MYT,2018,P2O5,0
MYT,2019,K2O,0
MYT,2019,N,0
MYT,2019,P2O5,0
NFK,2010,K2O,0
NFK,2010,N,0
NFK,2010,P2O5,0
NFK,2011,K2O,0
NFK,2011,N,0
NFK,2011,P2O5,0
NFK,2012,K2O,0
NFK,2012,N,0
NFK,2012,P2O5,0
NFK,2013,K2O,0
NFK,2013,N,0
NFK,2013,P2O5,0
NFK,2014,K2O,0
NFK,2014,N,0
NFK,2014,P2O5,0
NFK,2015,K2O,0
NFK,2015,N,0
NFK,2015,P2O5,0
NFK,2016,K2O,0
NFK,2016,N,0
NFK,2016,P2O5,0
NFK,2017,K2O,0
NFK,2017,N,0
NFK,2017,P2O5,0
NFK,2018,K2O,0
NFK,2018,N,0
NFK,2018,P2O5,0
NFK,2019,K2O,0
NFK,2019,N,0
NFK,2019,P2O5,0
NIU,2010,K2O,0
NIU,2010,N,0
NIU,2010,P2O5,0
NIU,2011,K2O,0
NIU,2011,N,0
NIU,2011,P2O5,0
NIU,2012,K2O,0
NIU,2012,N,0
NIU,2012,P2O5,0
NIU,2013,K2O,0
NIU,2013,N,0
NIU,2013,P2O5,0
NIU,2014,K2O,0
NIU,2014,N,0
NIU,2014,P2O5,0
NIU,2015,K2O,0
NIU,2015,N,0
NIU,2015,P2O5,0
NIU,2016,K2O,0
NIU,2016,N,0
NIU,2016,P2O5,0
NIU,2017,K2O,0
NIU,2017,N,0
NIU,2017,P2O5,0
NIU,2018,K2O,0
NIU,2018,N,0
NIU,2018,P2O5,0
NIU,2019,K2O,0
NIU,2019,N,0
NIU,2019,P2O5,0
PCN,2010,K2O,0
PCN,2010,N,0
PCN,2010,P2O5,0
PCN,2011,K2O,0
PCN,2011,N,0
PCN,2011,P2O5,0
PCN,2012,K2O,0
PCN,2012,N,0
PCN,2012,P2O5,0
PCN,2013,K2O,0
PCN,2013,N,0
PCN,2013,P2O5,0
PCN,2014,K2O,0
PCN,2014,N,0
PCN,2014,P2O5,0
PCN,2015,K2O,0
PCN,2015,N,0
PCN,2015,P2O5,0
PCN,2016,K2O,0
PCN,2016,N,0
PCN,2016,P2O5,0
PCN,2017,K2O,0
PCN,2017,N,0
PCN,2017,P2O5,0
PCN,2018,K2O,0
PCN,2018,N,0
PCN,2018,P2O5,0
PCN,2019,K2O,0
PCN,2019,N,0
PCN,2019,P2O5,0
PLW,2010,K2O,0
PLW,2010,N,0
PLW,2010,P2O5,0
PLW,2011,K2O,0
PLW,2011,N,0
PLW,2011,P2O5,0
PLW,2012,K2O,0
PLW,2012,N,0
PLW,2012,P2O5,0
PLW,2013,K2O,0
PLW,2013,N,0
PLW,2013,P2O5,0
PLW,2014,K2O,0
PLW,2014,N,0
PLW,2014,P2O5,0
PLW,2015,K2O,0
PLW,2015,N,0
PLW,2015,P2O5,0
PLW,2016,K2O,0
PLW,2016,N,0
PLW,2016,P2O5,0
PLW,2017,K2O,0
PLW,2017,N,0
PLW,2017,P2O5,0
PLW,2018,K2O,0
PLW,2018,N,0
PLW,2018,P2O5,0
PLW,2019,K2O,0
PLW,2019,N,0
PLW,2019,P2O5,0
PRI,2010,K2O,0
PRI,2010,N,0
PRI,2010,P2O5,0
PRI,2011,K2O,0
PRI,2011,N,0
PRI,2011,P2O5,0
PRI,2012,K2O,0
PRI,2012,N,0
PRI,2012,P2O5,0
PRI,2013,K2O,0
PRI,2013,N,0
PRI,2013,P2O5,0
PRI,2014,K2O,0
PRI,2014,N,0
PRI,2014,P2O5,0
PRI,2015,K2O,0
PRI,2015,N,0
PRI,2015,P2O5,0
PRI,2016,K2O,0
PRI,2016,N,0
PRI,2016,P2O5,0
PRI,2017,K2O,0
PRI,2017,N,0
PRI,2017,P2O5,0
PRI,2018,K2O,0
PRI,2018,N,0
PRI,2018,P2O5,0
PRI,2019,K2O,0
PRI,2019,N,0
PRI,2019,P2O5,0
PRK,2010,K2O,0
PRK,2010,N,0
PRK,2010,P2O5,0
PRK,2011,K2O,0
PRK,2011,N,0
PRK,2011,P2O5,0
PRK,2012,K2O,0
PRK,2012,N,0
PRK,2012,P2O5,0
PRK,2013,K2O,0
PRK,2013,N,0
PRK,2013,P2O5,0
PRK,2014,K2O,0
PRK,2014,N,0
PRK,2014,P2O5,0
PRK,2015,K2O,0
PRK,2015,N,0
PRK,2015,P2O5,0
PRK,2016,K2O,0
PRK,2016,N,0
PRK,2016,P2O5,0
PRK,2017,K2O,0
PRK,2017,N,0
PRK,2017,P2O5,0
PRK,2018,K2O,0
PRK,2018,N,0
PRK,2018,P2O5,0
PRK,2019,K2O,0
PRK,2019,N,0
PRK,2019,P2O5,0
PSE,2010,K2O,0
PSE,2010,N,0
PSE,2010,P2O5,0
PSE,2011,K2O,0
PSE,2011,N,0
PSE,2011,P2O5,0
PSE,2012,K2O,0
PSE,2012,N,0
PSE,2012,P2O5,0
PSE,2013,K2O,0
PSE,2013,N,0
PSE,2013,P2O5,0
PSE,2014,K2O,0
PSE,2014,N,0
PSE,2014,P2O5,0
PSE,2015,K2O,0
PSE,2015,N,0
PSE,2015,P2O5,0
PSE,2016,K2O,0
PSE,2016,N,0
PSE,2016,P2O5,0
PSE,2017,K2O,0
PSE,2017,N,0
PSE,2017,P2O5,0
PSE,2018,K2O,0
PSE,2018,N,0
PSE,2018,P2O5,0
PSE,2019,K2O,0
PSE,2019,N,0
PSE,2019,P2O5,0
REU,2010,K2O,0
REU,2010,N,0
REU,2010,P2O5,0
REU,2011,K2O,0
REU,2011,N,0
REU,2011,P2O5,0
REU,2012,K2O,0
REU,2012,N,0
REU,2012,P2O5,0
REU,2013,K2O,0
REU,2013,N,0
REU,2013,P2O5,0
REU,2014,K2O,0
REU,2014,N,0
REU,2014,P2O5,0
REU,2015,K2O,0
REU,2015,N,0
REU,2015,P2O5,0
REU,2016,K2O,0
REU,2016,N,0
REU,2016,P2O5,0
REU,2017,K2O,0
REU,2017,N,0
REU,2017,P2O5,0
REU,2018,K2O,0
REU,2018,N,0
REU,2018,P2O5,0
REU,2019,K2O,0
REU,2019,N,0
REU,2019,P2O5,0
SGP,2010,K2O,0
SGP,2010,N,0
SGP,2010,P2O5,0
SGP,2011,K2O,0
SGP,2011,N,0
SGP,2011,P2O5,0
SGP,2012,K2O,0
SGP,2012,N,0
SGP,2012,P2O5,0
SGP,2013,K2O,0
SGP,2013,N,0
SGP,2013,P2O5,0
SGP,2014,K2O,0
SGP,2014,N,0
SGP,2014,P2O5,0
SGP,2015,K2O,0
SGP,2015,N,0
SGP,2015,P2O5,0
SGP,2016,K2O,0
SGP,2016,N,0
SGP,2016,P2O5,0
SGP,2017,K2O,0
SGP,2017,N,0
SGP,2017,P2O5,0
SGP,2018,K2O,0
SGP,2018,N,0
SGP,2018,P2O5,0
SGP,2019,K2O,0
SGP,2019,N,0
SGP,2019,P2O5,0
SHN,2010,K2O,0
SHN,2010,N,0
SHN,2010,P2O5,0
SHN,2011,K2O,0
SHN,2011,N,0
SHN,2011,P2O5,0
SHN,2012,K2O,0
SHN,2012,N,0
SHN,2012,P2O5,0
SHN,2013,K2O,0
SHN,2013,N,0
SHN,2013,P2O5,0
SHN,2014,K2O,0
SHN,2014,N,0
SHN,2014,P2O5,0
SHN,2015,K2O,0
SHN,2015,N,0
SHN,2015,P2O5,0
SHN,2016,K2O,0
SHN,2016,N,0
SHN,2016,P2O5,0
SHN,2017,K2O,0
SHN,2017,N,0
SHN,2017,P2O5,0
SHN,2018,K2O,0
SHN,2018,N,0
SHN,2018,P2O5,0
SHN,2019,K2O,0
SHN,2019,N,0
SHN,2019,P2O5,0
SJM,2010,K2O,0
SJM,2010,N,0
SJM,2010,P2O5,0
SJM,2011,K2O,0
SJM,2011,N,0
SJM,2011,P2O5,0
SJM,2012,K2O,0
SJM,2012,N,0
SJM,2012,P2O5,0
SJM,2013,K2O,0
SJM,2013,N,0
SJM,2013,P2O5,0
SJM,2014,K2O,0
SJM,2014,N,0
SJM,2014,P2O5,0
SJM,2015,K2O,0
SJM,2015,N,0
SJM,2015,P2O5,0
SJM,2016,K2O,0
SJM,2016,N,0
SJM,2016,P2O5,0
SJM,2017,K2O,0
SJM,2017,N,0
SJM,2017,P2O5,0
SJM,2018,K2O,0
SJM,2018,N,0
SJM,2018,P2O5,0
SJM,2019,K2O,0
SJM,2019,N,0
SJM,2019,P2O5,0
SLB,2010,K2O,0
SLB,2010,N,0
SLB,2010,P2O5,0
SLB,2011,K2O,0
SLB,2011,N,0
SLB,2011,P2O5,0
SLB,2012,K2O,0
SLB,2012,N,0
SLB,2012,P2O5,0
SLB,2013,K2O,0
SLB,2013,N,0
SLB,2013,P2O5,0
SLB,2014,K2O,0
SLB,2014,N,0
SLB,2014,P2O5,0
SLB,2015,K2O,0
SLB,2015,N,0
SLB,2015,P2O5,0
SLB,2016,K2O,0
SLB,2016,N,0
SLB,2016,P2O5,0
SLB,2017,K2O,0
SLB,2017,N,0
SLB,2017,P2O5,0
SLB,2018,K2O,0
SLB,2018,N,0
SLB,2018,P2O5,0
SLB,2019,K2O,0
SLB,2019,N,0
SLB,2019,P2O5,0
SLE,2010,K2O,0
SLE,2010,N,0
SLE,2010,P2O5,0
SLE,2011,K2O,0
SLE,2011,N,0
SLE,2011,P2O5,0
SLE,2012,K2O,0
SLE,2012,N,0
SLE,2012,P2O5,0
SLE,2013,K2O,0
SLE,2013,N,0
SLE,2013,P2O5,0
SLE,2014,K2O,0
SLE,2014,N,0
SLE,2014,P2O5,0
SLE,2015,K2O,0
SLE,2015,N,0
SLE,2015,P2O5,0
SLE,2016,K2O,0
SLE,2016,N,0
SLE,2016,P2O5,0
SLE,2017,K2O,0
SLE,2017,N,0
SLE,2017,P2O5,0
SLE,2018,K2O,0
SLE,2018,N,0
SLE,2018,P2O5,0
SLE,2019,K2O,0
SLE,2019,N,0
SLE,2019,P2O5,0
SMR,2010,K2O,0
SMR,2010,N,0
SMR,2010,P2O5,0
SMR,2011,K2O,0
SMR,2011,N,0
SMR,2011,P2O5,0
SMR,2012,K2O,0
SMR,2012,N,0
SMR,2012,P2O5,0
SMR,2013,K2O,0
SMR,2013,N,0
SMR,2013,P2O5,0
SMR,2014,K2O,0
SMR,2014,N,0
SMR,2014,P2O5,0
SMR,2015,K2O,0
SMR,2015,N,0
SMR,2015,P2O5,0
SMR,2016,K2O,0
SMR,2016,N,0
SMR,2016,P2O5,0
SMR,2017,K2O,0
SMR,2017,N,0
SMR,2017,P2O5,0
SMR,2018,K2O,0
SMR,2018,N,0
SMR,2018,P2O5,0
SMR,2019,K2O,0
SMR,2019,N,0
SMR,2019,P2O5,0
SOM,2010,K2O,0
SOM,2010,N,0
SOM,2010,P2O5,0
SOM,2011,K2O,0
SOM,2011,N,0
SOM,2011,P2O5,0
SOM,2012,K2O,0
SOM,2012,N,0
SOM,2012,P2O5,0
SOM,2013,K2O,0
SOM,2013,N,0
SOM,2013,P2O5,0
SOM,2014,K2O,0
SOM,2014,N,0
SOM,2014,P2O5,0
SOM,2015,K2O,0
SOM,2015,N,0
SOM,2015,P2O5,0
SOM,2016,K2O,0
SOM,2016,N,0
SOM,2016,P2O5,0
SOM,2017,K2O,0
SOM,2017,N,0
SOM,2017,P2O5,0
SOM,2018,K2O,0
SOM,2018,N,0
SOM,2018,P2O5,0
SOM,2019,K2O,0
SOM,2019,N,0
SOM,2019,P2O5,0
SPM,2010,K2O,0
SPM,2010,N,0
SPM,2010,P2O5,0
SPM,2011,K2O,0
SPM,2011,N,0
SPM,2011,P2O5,0
SPM,2012,K2O,0
SPM,2012,N,0
SPM,2012,P2O5,0
SPM,2013,K2O,0
SPM,2013,N,0
SPM,2013,P2O5,0
SPM,2014,K2O,0
SPM,2014,N,0
SPM,2014,P2O5,0
SPM,2015,K2O,0
SPM,2015,N,0
SPM,2015,P2O5,0
SPM,2016,K2O,0
SPM,2016,N,0
SPM,2016,P2O5,0
SPM,2017,K2O,0
SPM,2017,N,0
SPM,2017,P2O5,0
SPM,2018,K2O,0
SPM,2018,N,0
SPM,2018,P2O5,0
SPM,2019,K2O,0
SPM,2019,N,0
SPM,2019,P2O5,0
SSD,2010,K2O,0
SSD,2010,N,0
SSD,2010,P2O5,0
SSD,2011,K2O,0
SSD,2011,N,0
SSD,2011,P2O5,0
SSD,2012,K2O,0
SSD,2012,N,0
SSD,2012,P2O5,0
SSD,2013,K2O,0
SSD,2013,N,0
SSD,2013,P2O5,0
SSD,2014,K2O,0
SSD,2014,N,0
SSD,2014,P2O5,0
SSD,2015,K2O,0
SSD,2015,N,0
SSD,2015,P2O5,0
SSD,2016,K2O,0
SSD,2016,N,0
SSD,2016,P2O5,0
SSD,2017,K2O,0
SSD,2017,N,0
SSD,2017,P2O5,0
SSD,2018,K2O,0
SSD,2018,N,0
SSD,2018,P2O5,0
SSD,2019,K2O,0
SSD,2019,N,0
SSD,2019,P2O5,0
STP,2010,K2O,0
STP,2010,N,0
STP,2010,P2O5,0
STP,2011,K2O,0
STP,2011,N,0
STP,2011,P2O5,0
STP,2012,K2O,0
STP,2012,N,0
STP,2012,P2O5,0
STP,2013,K2O,0
STP,2013,N,0
STP,2013,P2O5,0
STP,2014,K2O,0
STP,2014,N,0
STP,2014,P2O5,0
STP,2015,K2O,0
STP,2015,N,0
STP,2015,P2O5,0
STP,2016,K2O,0
STP,2016,N,0
STP,2016,P2O5,0
STP,2017,K2O,0
STP,2017,N,0
STP,2017,P2O5,0
STP,2018,K2O,0
STP,2018,N,0
STP,2018,P2O5,0
STP,2019,K2O,0
STP,2019,N,0
STP,2019,P2O5,0
SWZ,2010,K2O,0
SWZ,2010,N,0
SWZ,2010,P2O5,0
SWZ,2011,K2O,0
SWZ,2011,N,0
SWZ,2011,P2O5,0
SWZ,2012,K2O,0
SWZ,2012,N,0
SWZ,2012,P2O5,0
SWZ,2013,K2O,0
SWZ,2013,N,0
SWZ,2013,P2O5,0
SWZ,2014,K2O,0
SWZ,2014,N,0
SWZ,2014,P2O5,0
SWZ,2015,K2O,0
SWZ,2015,N,0
SWZ,2015,P2O5,0
SWZ,2016,K2O,0
SWZ,2016,N,0
SWZ,2016,P2O5,0
SWZ,2017,K2O,0
SWZ,2017,N,0
SWZ,2017,P2O5,0
SWZ,2018,K2O,0
SWZ,2018,N,0
SWZ,2018,P2O5,0
SWZ,2019,K2O,0
SWZ,2019,N,0
SWZ,2019,P2O5,0
SXM,2010,K2O,0
SXM,2010,N,0
SXM,2010,P2O5,0
SXM,2011,K2O,0
SXM,2011,N,0
SXM,2011,P2O5,0
SXM,2012,K2O,0
SXM,2012,N,0
SXM,2012,P2O5,0
SXM,2013,K2O,0
SXM,2013,N,0
SXM,2013,P2O5,0
SXM,2014,K2O,0
SXM,2014,N,0
SXM,2014,P2O5,0
SXM,2015,K2O,0
SXM,2015,N,0
SXM,2015,P2O5,0
SXM,2016,K2O,0
SXM,2016,N,0
SXM,2016,P2O5,0
SXM,2017,K2O,0
SXM,2017,N,0
SXM,2017,P2O5,0
SXM,2018,K2O,0
SXM,2018,N,0
SXM,2018,P2O5,0
SXM,2019,K2O,0
SXM,2019,N,0
SXM,2019,P2O5,0
TCA,2010,K2O,0
TCA,2010,N,0
TCA,2010,P2O5,0
TCA,2011,K2O,0
TCA,2011,N,0
TCA,2011,P2O5,0
TCA,2012,K2O,0
TCA,2012,N,0
TCA,2012,P2O5,0
TCA,2013,K2O,0
TCA,2013,N,0
TCA,2013,P2O5,0
TCA,2014,K2O,0
TCA,2014,N,0
TCA,2014,P2O5,0
TCA,2015,K2O,0
TCA,2015,N,0
TCA,2015,P2O5,0
TCA,2016,K2O,0
TCA,2016,N,0
TCA,2016,P2O5,0
TCA,2017,K2O,0
TCA,2017,N,0
TCA,2017,P2O5,0
TCA,2018,K2O,0
TCA,2018,N,0
TCA,2018,P2O5,0
TCA,2019,K2O,0
TCA,2019,N,0
TCA,2019,P2O5,0
TCD,2010,K2O,0
TCD,2010,N,0
TCD,2010,P2O5,0
TCD,2011,K2O,0
TCD,2011,N,0
TCD,2011,P2O5,0
TCD,2012,K2O,0
TCD,2012,N,0
TCD,2012,P2O5,0
TCD,2013,K2O,0
TCD,2013,N,0
TCD,2013,P2O5,0
TCD,2014,K2O,0
TCD,2014,N,0
TCD,2014,P2O5,0
TCD,2015,K2O,0
TCD,2015,N,0
TCD,2015,P2O5,0
TCD,2016,K2O,0
TCD,2016,N,0
TCD,2016,P2O5,0
TCD,2017,K2O,0
TCD,2017,N,0
TCD,2017,P2O5,0
TCD,2018,K2O,0
TCD,2018,N,0
TCD,2018,P2O5,0
TCD,2019,K2O,0
TCD,2019,N,0
TCD,2019,P2O5,0
TKL,2010,K2O,0
TKL,2010,N,0
TKL,2010,P2O5,0
TKL,2011,K2O,0
TKL,2011,N,0
TKL,2011,P2O5,0
TKL,2012,K2O,0
TKL,2012,N,0
TKL,2012,P2O5,0
TKL,2013,K2O,0
TKL,2013,N,0
TKL,2013,P2O5,0
TKL,2014,K2O,0
TKL,2014,N,0
TKL,2014,P2O5,0
TKL,2015,K2O,0
TKL,2015,N,0
TKL,2015,P2O5,0
TKL,2016,K2O,0
TKL,2016,N,0
TKL,2016,P2O5,0
TKL,2017,K2O,0
TKL,2017,N,0
TKL,2017,P2O5,0
TKL,2018,K2O,0
TKL,2018,N,0
TKL,2018,P2O5,0
TKL,2019,K2O,0
TKL,2019,N,0
TKL,2019,P2O5,0
TKM,2010,K2O,0
TKM,2010,N,0
TKM,2010,P2O5,0
TKM,2011,K2O,0
TKM,2011,N,0
TKM,2011,P2O5,0
TKM,2012,K2O,0
TKM,2012,N,0
TKM,2012,P2O5,0
TKM,2013,K2O,0
TKM,2013,N,0
TKM,2013,P2O5,0
TKM,2014,K2O,0
TKM,2014,N,0
TKM,2014,P2O5,0
TKM,2015,K2O,0
TKM,2015,N,0
TKM,2015,P2O5,0
TKM,2016,K2O,0
TKM,2016,N,0
TKM,2016,P2O5,0
TKM,2017,K2O,0
TKM,2017,N,0
TKM,2017,P2O5,0
TKM,2018,K2O,0
TKM,2018,N,0
TKM,2018,P2O5,0
TKM,2019,K2O,0
TKM,2019,N,0
TKM,2019,P2O5,0
TLS,2010,K2O,0
TLS,2010,N,0
TLS,2010,P2O5,0
TLS,2011,K2O,0
TLS,2011,N,0
TLS,2011,P2O5,0
TLS,2012,K2O,0
TLS,2012,N,0
TLS,2012,P2O5,0
TLS,2013,K2O,0
TLS,2013,N,0
TLS,2013,P2O5,0
TLS,2014,K2O,0
TLS,2014,N,0
TLS,2014,P2O5,0
TLS,2015,K2O,0
TLS,2015,N,0
TLS,2015,P2O5,0
TLS,2016,K2O,0
TLS,2016,N,0
TLS,2016,P2O5,0
TLS,2017,K2O,0
TLS,2017,N,0
TLS,2017,P2O5,0
TLS,2018,K2O,0
TLS,2018,N,0
TLS,2018,P2O5,0
TLS,2019,K2O,0
TLS,2019,N,0
TLS,2019,P2O5,0
TUV,2010,K2O,0
TUV,2010,N,0
TUV,2010,P2O5,0
TUV,2011,K2O,0
TUV,2011,N,0
TUV,2011,P2O5,0
TUV,2012,K2O,0
TUV,2012,N,0
TUV,2012,P2O5,0
TUV,2013,K2O,0
TUV,2013,N,0
TUV,2013,P2O5,0
TUV,2014,K2O,0
TUV,2014,N,0
TUV,2014,P2O5,0
TUV,2015,K2O,0
TUV,2015,N,0
TUV,2015,P2O5,0
TUV,2016,K2O,0
TUV,2016,N,0
TUV,2016,P2O5,0
TUV,2017,K2O,0
TUV,2017,N,0
TUV,2017,P2O5,0
TUV,2018,K2O,0
TUV,2018,N,0
TUV,2018,P2O5,0
TUV,2019,K2O,0
TUV,2019,N,0
TUV,2019,P2O5,0
VCT,2010,K2O,0
VCT,2010,N,0
VCT,2010,P2O5,0
VCT,2011,K2O,0
VCT,2011,N,0
VCT,2011,P2O5,0
VCT,2012,K2O,0
VCT,2012,N,0
VCT,2012,P2O5,0
VCT,2013,K2O,0
VCT,2013,N,0
VCT,2013,P2O5,0
VCT,2014,K2O,0
VCT,2014,N,0
VCT,2014,P2O5,0
VCT,2015,K2O,0
VCT,2015,N,0
VCT,2015,P2O5,0
VCT,2016,K2O,0
VCT,2016,N,0
VCT,2016,P2O5,0
VCT,2017,K2O,0
VCT,2017,N,0
VCT,2017,P2O5,0
VCT,2018,K2O,0
VCT,2018,N,0
VCT,2018,P2O5,0
VCT,2019,K2O,0
VCT,2019,N,0
VCT,2019,P2O5,0
VGB,2010,K2O,0
VGB,2010,N,0
VGB,2010,P2O5,0
VGB,2011,K2O,0
VGB,2011,N,0
VGB,2011,P2O5,0
VGB,2012,K2O,0
VGB,2012,N,0
VGB,2012,P2O5,0
VGB,2013,K2O,0
VGB,2013,N,0
VGB,2013,P2O5,0
VGB,2014,K2O,0
VGB,2014,N,0
VGB,2014,P2O5,0
